Parent_CHEMBL_ID	Compound_name	Standardized_Molecule (InChI Key)	Canonical_SMILES	OATP1B1_active	OATP1B3_active	OATP2B1_active	OATP1B1+pValue	OATP1B3+pValue	OATP2B1+pValue
CHEMBL429	LABETALOL	QHGUCRYDKWKLMG-UHFFFAOYSA-N	NCC(O)c1ccc(O)cc1	0.0	0.0				
		QIAYKQSCKSMIJW-UHFFFAOYSA-N	CC1(C)C(=O)C2OC2C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321	0.0	0.0				
		QIDASZUNMKINBL-UHFFFAOYSA-N	COC(=O)C1(C)CCC2(C)CCC3(C)C4=CC=C5C(=CC(=O)C(=O)C5C)C4(C)CCC3(C)C2C1		0.0				
CHEMBL266458		QIGBRXMKCJKVMJ-UHFFFAOYSA-N	Oc1ccc(O)cc1		0.0				
CHEMBL7538		QIVBCDIJIAJPQS-UHFFFAOYSA-N	NC(Cc1c[nH]c2ccccc12)C(=O)O	0.0	0.0				
		QIVOTMOKECOCJC-UHFFFAOYSA-N	CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	0.0					
CHEMBL281615		QJAPFSSVKIZTMR-UHFFFAOYSA-N	CC(=O)c1ccc(O)c(CC=C(C)C)c1	0.0	0.0				
		QJJXYPPXXYFBGM-PGDOHDMCSA-N	C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(/C(C)=C/C3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	1.0	1.0		5.95755		
CHEMBL1527366	LONCHOCARPIC ACID	QKTFIWUHGFCLHF-UHFFFAOYSA-N	COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2	1.0	1.0				
CHEMBL330439		QLJODMDSTUBWDW-UHFFFAOYSA-N	CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	1.0			5.3979		
CHEMBL269573		QLNWXBAGRTUKKI-UHFFFAOYSA-N	CC(=O)Nc1cccc(O)c1	0.0	0.0				
CHEMBL17998		QLPVTIQQFGWSQQ-UHFFFAOYSA-N	NCCC(=O)c1ccccc1N		0.0				
		QLTCHMYAEJEXBT-UHFFFAOYSA-N	CC(C)(C#N)OC1OC(CO)C(O)C(O)C1O		0.0				
		QMBJSIBWORFWQT-UHFFFAOYSA-N	CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C	1.0	1.0				
CHEMBL33495		QMGVPVSNSZLJIA-UHFFFAOYSA-N	O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46	0.0	0.0				
CHEMBL1201303	PYRVINIUM	QMHSXPLYMTVAMK-UHFFFAOYSA-N	Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1	1.0	1.0				
		QMRLEXVAVRHWSE-UHFFFAOYSA-N	CC(C)c1c(O)ccc2c1CCC1C(C)(C=O)CCCC21C	0.0					
CHEMBL280487	OKADAIC ACID	QNDVLZJODHBUFM-MDZDMXLPSA-N	C=C1C(O)C2OC3(CCC(/C=C/C(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C	1.0	1.0		8.6576	8.5229	
CHEMBL7187	COSTATOLIDE	QNVWGEJMXOQQPM-UHFFFAOYSA-N	Cc1cc(=O)oc2cc(O)cc(O)c12	0.0					
CHEMBL303846	XANTHYLETIN	QOTBQNVNUBKJMS-UHFFFAOYSA-N	CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1	0.0	0.0				
CHEMBL438	SULFAMERAZINE	QPPBRPIAZZHUNT-UHFFFAOYSA-N	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	0.0					
CHEMBL64	ISONIAZID	QRXWMOHMRWLFEY-UHFFFAOYSA-N	NNC(=O)c1ccncc1	0.0	0.0	0.0	3.0	3.0	
CHEMBL1601633		QSAVEGSLJISCDF-UHFFFAOYSA-N	CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C	0.0					
		QSQFOIMEVMOMIJ-UHFFFAOYSA-N	C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(=O)C(C)(C)C(C(OC(C)=O)C(=O)OC)C12C	1.0	1.0				
		QTANTQQOYSUMLC-UHFFFAOYSA-N	CCn1c2cc(=N)ccc-2c2ccc(N)cc2c1-c1ccccc1	0.0					
		QTQMRBZOBKYXCG-UHFFFAOYSA-N	CN(CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1	1.0			6.5229		
CHEMBL206106	PALMITINE	QUCQEUCGKKTEBI-UHFFFAOYSA-N	COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2	0.0	0.0				
CHEMBL264734		QUCZMUVAQHIOID-UHFFFAOYSA-N	COc1cc(C)c(C(=O)O)c(O)c1	0.0	0.0				
CHEMBL13377		QUNWUDVFRNGTCO-UHFFFAOYSA-N	Cn1c(=O)[nH]c2ncn(C)c2c1=O	0.0	0.0				
CHEMBL1372368	MUNDULONE ACETATE	QUQMZWZRFQKNFP-UHFFFAOYSA-N	COc1c(-c2coc3cc4c(cc3c2=O)CC(OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2	0.0	0.0				
		QUTRCNCTMKKAPZ-UHFFFAOYSA-N	CC1=C(C)C(=O)C(CCC(C)(O)COc2ccc(CC3SC(=O)NC3=O)cc2)=C(C)C1=O	1.0	0.0				
		QUZYTIZMSFYDDN-BHHNFLQBSA-N	COC1=CC(=O)C(=O)C/C1=C\C=C\c1ccccc1	0.0	0.0				
CHEMBL37252		QVCMHGGNRFRMAD-UHFFFAOYSA-N	CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23		0.0				
		QVEUBDDZMCFHNJ-UHFFFAOYSA-N	CC(C1OC(C)(C)C(O)C1O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C	0.0	0.0				
CHEMBL478172		QVVPJFBYFYYVDM-UHFFFAOYSA-N	COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(OC)c1O	0.0	0.0				
CHEMBL900	ORPHENADRINE	QVYRGXJJSLMXQH-UHFFFAOYSA-N	Cc1ccccc1C(OCCN(C)C)c1ccccc1	0.0	0.0				
CHEMBL1109	SULFAPHENAZOLE	QWCJHSGMANYXCW-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	0.0	0.0	0.0			
CHEMBL49	BUSPIRONE	QWCRAEMEVRGPNT-UHFFFAOYSA-N	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	0.0					
		QWIZNVHXZXRPDR-UHFFFAOYSA-N	OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	0.0	0.0				
		QWTDCDSWAVIWER-UHFFFAOYSA-N	CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(O)C(C)O5)CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1		0.0				
CHEMBL171847		QWXXXRFASGFHKU-BQYQJAHWSA-N	COc1cccc(/C=C/C(=O)O)c1C(C)C		0.0				
CHEMBL1365675	AMITRAZ	QXAITBQSYVNQDR-ZIOPAAQOSA-N	Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1		0.0				
CHEMBL6379		QXKHYNVANLEOEG-UHFFFAOYSA-N	COc1c2occc2cc2ccc(=O)oc12	0.0	0.0				
		QYIXCDOBOSTCEI-UHFFFAOYSA-N	CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	0.0	0.0				
CHEMBL8867		QYIYFLOTGYLRGG-UHFFFAOYSA-N	NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1	0.0	0.0		3.0	3.0	
		QZIGLSSUDXBTLJ-UHFFFAOYSA-N	CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O		0.0	0.0			
		QZLYKIGBANMMBK-UHFFFAOYSA-N	CC12CCCC1C1CCC3CCCCC3(C)C1CC2	0.0			3.4271		
CHEMBL42	CLOZAPINE	QZUDBNBUXVUHMW-UHFFFAOYSA-N	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	0.0	0.0				
CHEMBL753	PHENOXYBENZAMINE	QZVCTJOXCFMACW-UHFFFAOYSA-N	CC(COc1ccccc1)N(CCCl)Cc1ccccc1		0.0				
CHEMBL508030	RHETSININE	RAEOYMOPVHBBKE-UHFFFAOYSA-N	CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O		0.0				
CHEMBL6299		RAIPHJJURHTUIC-UHFFFAOYSA-N	Nc1nccs1	0.0	0.0				
CHEMBL57895	EFAROXAN	RATZLMXRALDSJW-UHFFFAOYSA-N	CCC1(C2=NCCN2)Cc2ccccc2O1	0.0	0.0				
CHEMBL1591902		RAVJTVCBLBWCKV-UHFFFAOYSA-N	NC(CCC(=O)NC(CCSC(CC(=O)O)C(=O)O)C(=O)NCC(=O)O)C(=O)O	0.0	0.0				
CHEMBL253551	FRAXIDIN METHYL ETHER	RAYQKHLZHPFYEJ-UHFFFAOYSA-N	COc1cc2ccc(=O)oc2c(OC)c1OC	0.0	0.0				
CHEMBL311350	PIROMIDIC ACID	RCIMBBZXSXFZBV-UHFFFAOYSA-N	CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21	0.0					
		RCINICONZNJXQF-UHFFFAOYSA-N	CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C	1.0	1.0	0.0	7.5229	6.0	4.6021
CHEMBL276405		RCKMWOKWVGPNJF-UHFFFAOYSA-N	CCN(CC)C(=O)N1CCN(C)CC1	0.0	0.0				
CHEMBL1328088	LEOIDIN	RCLFRVZNHRFQGE-UHFFFAOYSA-N	COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2	1.0	1.0				
		RCNSAJSGRJSBKK-NSQVQWHSSA-N	C=CC1=C(C)C(/C=c2\[nH]/c(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)=NC1=O	1.0			7.301		
CHEMBL1590432	GANGLEOIDIN ACETATE	RDBVNNMYIBVCEP-UHFFFAOYSA-N	COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(OC(C)=O)c(Cl)c(C)c1C(=O)O2	1.0	0.0				
CHEMBL6505		RDIKFPRVLJLMER-UHFFFAOYSA-N	CC(C)CC(NC(=O)C(C)N)C(=O)O		0.0				
CHEMBL34003		RDJGLLICXDHJDY-UHFFFAOYSA-N	CC(C(=O)O)c1cccc(Oc2ccccc2)c1		0.0				
CHEMBL841	LOPERAMIDE	RDOIQAHITMMDAJ-UHFFFAOYSA-N	CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	0.0	0.0	0.0			
		REDMIYQFNIRTDF-OEAKJJBVSA-N	CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=CC4CC5C(C)(C)OC(C/C=C(\C)C(=O)O)(C4=O)C15O3)OC(C)(CCC=C(C)C)C=C2	1.0	1.0				
CHEMBL50	QUERCETIN	REFJWTPEDVJJIY-UHFFFAOYSA-N	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	1.0	0.0		4.77285		
		REJLGAUYTKNVJM-UHFFFAOYSA-N	CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C	0.0					
CHEMBL268019		REQCZEXYDRLIBE-UHFFFAOYSA-N	CCN(CC)CCNC(=O)c1ccc(N)cc1	0.0	0.0	0.0			
CHEMBL340807	HARMALINE	RERZNCLIYCABFS-UHFFFAOYSA-N	COc1ccc2c3c([nH]c2c1)C(C)=NCC3	0.0					
CHEMBL289153		REYFJDPCWQRWAA-UHFFFAOYSA-N	c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1		0.0				
CHEMBL28079	ZAPRINAST	REZGGXNDEMKIQB-UHFFFAOYSA-N	CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1	0.0	0.0				
		RFDAIACWWDREDC-UHFFFAOYSA-N	CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	0.0	0.0	0.0	4.6536		
		RFGUWOCFYCYEDM-UHFFFAOYSA-N	COc1ccc2c(OC3CC4C(=O)NC5(P(=O)(O)Cc6c(F)cccc6F)CC5CCCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl	1.0	1.0		6.7959	6.8239	
CHEMBL106	FLUCONAZOLE	RFHAOTPXVQNOHP-UHFFFAOYSA-N	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	0.0	0.0	0.0	4.0	4.0	
CHEMBL414012		RFMMMVDNIPUKGG-UHFFFAOYSA-N	CC(=O)NC(CCC(=O)O)C(=O)O	0.0	0.0				
		RFUVOURUUJLQSB-UHFFFAOYSA-N	CC(C)c1c(O)c(-c2cc3c(c(C(C)C)c2O)CCC2C(C)(C)CCCC32C)cc2c1CCC1C(C)(C)CCCC21C	0.0	0.0				
CHEMBL29898	QUINALIZARIN	RGCKGOZRHPZPFP-UHFFFAOYSA-N	O=C1c2ccccc2C(=O)c2c1ccc(O)c2O	0.0	0.0				
CHEMBL411	DIETHYLSTILBESTROL	RGLYKWWBQGJZGM-ISLYRVAYSA-N	CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	1.0	0.0	1.0			
CHEMBL255296		RGSUZUQISVAJJF-UHFFFAOYSA-N	C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccccc1	0.0					
		RGZSQWQPBWRIAQ-UHFFFAOYSA-N	CC(C)=CCCC(C)(O)C1CC=C(C)CC1	0.0	0.0				
CHEMBL129177	HARMALOL	RHVPEFQDYMMNSY-UHFFFAOYSA-N	CC1=NCCc2c1[nH]c1cc(O)ccc21	0.0					
		RHWKPHLQXYSBKR-UHFFFAOYSA-N	CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	0.0	0.0				
		RIXNFYQZWDGQAE-UHFFFAOYSA-N	CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C	1.0	1.0				
CHEMBL273453	ALDOSTERONE	RJKFOVLPORLFTN-UHFFFAOYSA-N	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	1.0	0.0	0.0	5.2676		
CHEMBL15870	INDOPROFEN	RJMIEHBSYVWVIN-UHFFFAOYSA-N	CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1	0.0	0.0				
CHEMBL575	METHICILLIN	RJQXTJLFIWVMTO-UHFFFAOYSA-N	COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	0.0					
CHEMBL217762		RJURFGZVJUQBHK-UHFFFAOYSA-N	Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O	0.0	0.0				
		RKUDRJTZBDEGNP-UHFFFAOYSA-N	O=C(Oc1cc(O)cc2c1CC(OC(=O)c1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)O2)c1cc(O)c(O)c(O)c1	0.0	0.0				
CHEMBL9751		RKUNBYITZUJHSG-UHFFFAOYSA-N	CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	0.0					
CHEMBL263678		RLAWWYSOJDYHDC-UHFFFAOYSA-N	NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O	0.0	0.0	0.0			
CHEMBL48257	HEMIACYLCARNITINIUM	RLGQACBPNDBWTB-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC[N+](C)(C)C	0.0					
CHEMBL1017	TELMISARTAN	RMMXLENWKUUMAY-UHFFFAOYSA-N	CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1	1.0	1.0	1.0	6.358499999999999		
CHEMBL406	INDAPAMIDE	RMUCZJUITONUFY-UHFFFAOYSA-N	NNCCc1ccccc1	0.0					
CHEMBL465339	MUNDULONE	RMVZECFNOTWEKD-UHFFFAOYSA-N	COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2	1.0	0.0				
		RNZGIADAOZHQOQ-UHFFFAOYSA-N	CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C([NH])=O)c1	0.0					
CHEMBL488	AMINOGLUTETHIMIDE	ROBVIMPUHSLWNV-UHFFFAOYSA-N	CCC1(c2ccc(N)cc2)CCC(=O)NC1=O	0.0	0.0				
CHEMBL266624		RODXRVNMMDRFIK-UHFFFAOYSA-N	COc1cc2ccc(=O)oc2cc1O	0.0	0.0				
		ROWFSYNHZPRCKO-UHFFFAOYSA-N	CC(=O)OC1CC2C(C)(C)C(=O)CCC2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C	1.0	0.0				
CHEMBL1491099	GANGALEOIDIN	RPHAAJGBADUATP-UHFFFAOYSA-N	COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2	1.0	1.0				
		RPIVIODUUUOQDD-UHFFFAOYSA-N	CC(=O)OC1CCC23C(=O)OC45CCC(C6=CC(=O)OC6)C4(C)CCC2C5CCC3(O)C1	0.0	0.0				
		RPKLZQLYODPWTM-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C	0.0					
		RPPVTVIFAKGTDU-UHFFFAOYSA-N	CC(=O)OC1CC2(C)C(c3ccoc3)OC(=O)C3OC32C2(C)C(OC(C)=O)CC3C(C)(C)C(OC(C)=O)CC(OC(C)=O)C3(C)C12	1.0	1.0				
CHEMBL274215		RPTUSVTUFVMDQK-UHFFFAOYSA-N	NNc1nncc2ccccc12	0.0					
CHEMBL292214		RQXCLMGKHJWMOA-UHFFFAOYSA-N	OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1	0.0	0.0				
		RQYNNIWGGJJGDH-UHFFFAOYSA-N	CC(=O)OC(C)(CCC=C(C)C)C1CC=C(C)CC1	0.0	0.0				
		RQZAXGRLVPAYTJ-UHFFFAOYSA-N	CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C	0.0	0.0				
CHEMBL799	CILOSTAZOL	RRGUKTPIGVIEKM-UHFFFAOYSA-N	O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1		0.0				
CHEMBL270497		RRJHESVQVSRQEX-UHFFFAOYSA-N	Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1	0.0	0.0				
CHEMBL267627		RRUDCFGSUDOHDG-UHFFFAOYSA-N	CC(=O)NO	0.0					
CHEMBL7634	OXOTREMORINE	RSDOPYMFZBJHRL-UHFFFAOYSA-N	O=C1CCCN1CC#CCN1CCCC1	0.0	0.0				
		RSWGJHLUYNHPMX-UHFFFAOYSA-N	CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	1.0	1.0				
CHEMBL9353		RSYUFYQTACJFML-UHFFFAOYSA-N	Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1	1.0	1.0				
CHEMBL32579		RTATXGUCZHCSNG-UHFFFAOYSA-N	CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O			0.0			4.341
CHEMBL41	FLUOXETINE	RTHCYVBBDHJXIQ-UHFFFAOYSA-N	CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	0.0	0.0	0.0			
CHEMBL430960		RTXOFQZKPXMALH-WSVATBPTSA-N	C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N\O)c3csc(N)n3)C2SC1	0.0	0.0				
		RUDATBOHQWOJDD-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	1.0	0.0		5.4685		
CHEMBL6347		RUVINXPYWBROJD-ONEGZZNKSA-N	C/C=C/c1ccc(OC)cc1	0.0					
CHEMBL707	DOXAZOSIN	RUZYUOTYCVRMRZ-UHFFFAOYSA-N	COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC	0.0		0.0			
CHEMBL267475	FPL-55712	RVMGXWBCQGAWBR-UHFFFAOYSA-N	O=C(O)c1cc(=O)c2ccccc2o1		0.0				
CHEMBL1115	PYRIDOSTIGMINE	RVOLLAQWKVFTGE-UHFFFAOYSA-N	CN(C)C(=O)Oc1ccc[n+](C)c1	0.0					
		RWCVSDKDFSVZNF-UHFFFAOYSA-N	CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC	0.0	0.0				
CHEMBL31642		RWSXRVCMGQZWBV-UHFFFAOYSA-N	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	0.0	0.0				
CHEMBL914	FEXOFENADINE	RWTNPBWLLIMQHL-UHFFFAOYSA-N	CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	0.0	0.0		3.5901	3.6882	
CHEMBL165643	BROVINCAMINE	RXPRRQLKFXBCSJ-UHFFFAOYSA-N	CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32	0.0	0.0				
CHEMBL469912	PUROMYCIN	RXWNCPJZOCPEPQ-UHFFFAOYSA-N	COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1	0.0					
		RXZBMPWDPOLZGW-FEMONOMJSA-N	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)/C(=N\OCOCCOC)C(C)C(O)C1(C)O	0.0	0.0		3.9076500000000003		
CHEMBL478523	PICROTIN	RYEFFICCPKWYML-UHFFFAOYSA-N	CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C	0.0	0.0				
CHEMBL1064	SIMVASTATIN	RYMZZMVNJRMUDD-UHFFFAOYSA-N	CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	1.0	0.0	0.0	5.2218		4.0721
CHEMBL13377		RYYVLZVUVIJVGH-UHFFFAOYSA-N	Cn1c(=O)c2c(ncn2C)n(C)c1=O		0.0	0.0			
CHEMBL118	CELECOXIB	RZEKVGVHFLEQIL-UHFFFAOYSA-N	Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1		0.0	0.0			
CHEMBL18316		RZJQGNCSTQAWON-UHFFFAOYSA-N	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1		0.0	0.0			
CHEMBL1480	FELODIPINE	RZTAMFZIAATZDJ-UHFFFAOYSA-N	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	0.0	0.0	0.0			
CHEMBL7301	FENRETINIDE	RZVAJINKPMORJF-UHFFFAOYSA-N	CC(=O)Nc1ccc(O)cc1	0.0	0.0				
CHEMBL6608		RZVHIXYEVGDQDX-UHFFFAOYSA-N	O=C1c2ccccc2C(=O)c2ccccc21	0.0	0.0				
		RZZPDXZPRHQOCG-UHFFFAOYSA-O	C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(=N)[nH]c2=O)C(O)C1O	0.0	0.0				
		SAOOBRUHTPONGX-UHFFFAOYSA-N	CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C	1.0	1.0				
CHEMBL269538	HARMINE	SATMZMMKDDTOSQ-UHFFFAOYSA-N	Cc1nccc2c1[nH]c1cc(O)ccc12	0.0					
		SAVSLMGBKQKUAV-UHFFFAOYSA-N	CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(F)(F)F)C(C)C)C(=O)O		0.0				
CHEMBL509	MECLOFENAMIC ACID	SBDNJUWAMKYJOX-UHFFFAOYSA-N	Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl	0.0	0.0				
CHEMBL266589		SBUJHOSQTJFQJX-UHFFFAOYSA-N	NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O	0.0	0.0		4.0	4.0	
		SCAGQTBCGKJURA-UHFFFAOYSA-N	CC(=O)OC1CC2(C)C(c3ccoc3)CC3OC32C2(C)C(=O)C(=O)C3C(C)(C)C(=O)C=CC3(C)C12	1.0	1.0				
CHEMBL418375		SCVHFRLUNIOSGI-UHFFFAOYSA-N	Cn1c(=O)c2nc(C3CCCC3)[nH]c2n(C)c1=O		0.0				
CHEMBL9509		SEBFKMXJBCUCAI-UHFFFAOYSA-N	COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O	1.0	1.0	1.0			
CHEMBL438	SULFAMERAZINE	SEEPANYCNGTZFQ-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	0.0	0.0				
		SEERZIQQUAZTOL-ZHACJKMWSA-N	COCc1c(C(C)C)nc(C(C)C)c(/C=C/C(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1	1.0	1.0	0.0			4.1791
CHEMBL8620		SESFRYSPDFLNCH-UHFFFAOYSA-N	O=C(OCc1ccccc1)c1ccccc1		0.0				
CHEMBL7940	DEHYDROROTENONE	SFBODOKJTYAUCM-UHFFFAOYSA-N	CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1		0.0				
		SFJOMLIUSIKKRA-UHFFFAOYSA-N	CC1(C)CC2C1CCC1(C)CC2(O)CCC1O	0.0	0.0				
CHEMBL3039245	LEUCOPTERIN	SFLOGVVDXPCWGR-UHFFFAOYSA-N	Nc1nc2[nH]c(=O)c(=O)[nH]c2c(=O)[nH]1		0.0				
CHEMBL7185		SFLSHLFXELFNJZ-UHFFFAOYSA-N	NCC(O)c1ccc(O)c(O)c1	0.0	0.0				
